event_id,customer_id,event_type,event_timestamp,session_id,device,page
EVT_00027102,CUST_01355,page_view,2023-10-01 16:53:17,SESS_013389,desktop,search/categories
EVT_00027103,CUST_00621,product_view,2023-01-28 04:39:15,SESS_002154,tablet,category/tag
EVT_00027104,CUST_00719,purchase,2023-12-04 03:18:07,SESS_011702,tablet,blog
EVT_00027105,CUST_00940,page_view,2023-07-30 19:25:05,SESS_004024,mobile,tags/app/wp-content
EVT_00027106,CUST_01342,page_view,2024-06-03 14:50:58,SESS_006158,mobile,posts
EVT_00027107,CUST_00282,product_view,2024-06-17 13:39:42,SESS_013303,desktop,list/category
EVT_00027108,CUST_01241,checkout_start,2023-01-26 21:50:54,SESS_011478,tablet,categories/categories/search
EVT_00027109,CUST_00028,add_to_cart,2023-06-14 23:11:05,SESS_013341,desktop,explore/categories/category
EVT_00027110,CUST_01647,page_view,2024-01-03 02:15:34,SESS_009071,mobile,category/category
EVT_00027111,CUST_01640,product_view,2024-04-09 03:56:18,SESS_004745,desktop,search
EVT_00027112,CUST_01499,checkout_start,2023-06-02 00:04:27,SESS_003605,mobile,search
EVT_00027113,CUST_00714,product_view,2023-08-29 14:39:04,SESS_003842,tablet,search
EVT_00027114,CUST_01789,add_to_cart,2024-05-25 06:15:25,SESS_007669,tablet,main/category
EVT_00027115,CUST_01082,search,2023-01-20 17:39:14,SESS_001858,tablet,list
EVT_00027116,CUST_01943,page_view,2024-06-02 00:16:57,SESS_002381,mobile,categories/tags/explore
EVT_00027117,CUST_01864,search,2024-06-24 21:29:40,SESS_006607,tablet,posts/app
EVT_00027118,CUST_01945,purchase,2024-04-04 04:15:41,SESS_007446,tablet,categories/main/explore
EVT_00027119,CUST_01211,product_view,2023-04-19 08:24:34,SESS_009759,desktop,tags/wp-content
EVT_00027120,CUST_01705,page_view,2023-08-06 16:55:14,SESS_011507,tablet,wp-content
EVT_00027121,CUST_01197,add_to_cart,2023-09-28 05:46:37,SESS_012845,desktop,tags
EVT_00027122,CUST_00608,page_view,2023-01-16 17:41:17,SESS_006046,mobile,posts/category/wp-content
EVT_00027123,CUST_00059,purchase,2023-05-09 15:25:45,SESS_007780,desktop,search/list/explore
EVT_00027124,CUST_01492,page_view,2023-05-24 21:16:47,SESS_014662,desktop,wp-content/posts/app
EVT_00027125,CUST_00142,add_to_cart,2023-07-04 23:29:13,SESS_007177,tablet,search/blog
EVT_00027126,CUST_00271,product_view,2023-04-12 14:31:12,SESS_012695,tablet,search/list/main
EVT_00027127,CUST_00590,product_view,2023-04-13 21:17:31,SESS_010854,desktop,blog
EVT_00027128,CUST_01433,page_view,2023-12-24 16:21:37,SESS_006123,desktop,blog/tag/list
EVT_00027129,CUST_00766,search,2023-01-22 00:33:58,SESS_004518,desktop,explore
EVT_00027130,CUST_01904,add_to_cart,2023-04-06 20:40:18,SESS_003365,mobile,wp-content/posts/search
EVT_00027131,CUST_01670,search,2023-09-30 04:52:03,SESS_010692,desktop,list
EVT_00027132,CUST_00099,add_to_cart,2024-01-25 14:30:17,SESS_003916,mobile,tags/wp-content/search
EVT_00027133,CUST_00538,product_view,2023-08-06 01:46:13,SESS_008153,mobile,tags
EVT_00027134,CUST_01015,add_to_cart,2024-05-04 09:01:36,SESS_013825,desktop,search/list
EVT_00027135,CUST_01321,add_to_cart,2024-01-28 00:58:40,SESS_013423,tablet,blog
EVT_00027136,CUST_00051,search,2023-10-26 11:18:10,SESS_006645,desktop,posts/search
EVT_00027137,CUST_01669,product_view,2023-08-09 14:17:02,SESS_009364,tablet,list/main
EVT_00027138,CUST_01134,page_view,2023-01-15 10:46:14,SESS_014272,tablet,wp-content
EVT_00027139,CUST_01934,add_to_cart,2023-05-30 04:29:33,SESS_012419,tablet,categories/main
EVT_00027140,CUST_01893,search,2023-07-12 22:03:02,SESS_004983,desktop,app
EVT_00027141,CUST_00086,checkout_start,2024-03-10 04:00:54,SESS_012419,desktop,main
EVT_00027142,CUST_01283,add_to_cart,2024-05-28 01:55:45,SESS_004753,desktop,explore/tag
EVT_00027143,CUST_01691,checkout_start,2023-10-23 14:35:13,SESS_008212,tablet,tags/list
EVT_00027144,CUST_01107,checkout_start,2023-06-12 17:03:56,SESS_012809,desktop,posts/posts/list
EVT_00027145,CUST_01271,page_view,2023-05-13 01:45:54,SESS_004118,tablet,tag
EVT_00027146,CUST_00987,product_view,2024-02-25 11:03:11,SESS_002756,mobile,search/tag/list
EVT_00027147,CUST_01029,wishlist_add,2023-04-25 13:38:28,SESS_006276,desktop,tag/wp-content/list
EVT_00027148,CUST_00673,purchase,2024-05-04 11:34:48,SESS_002997,mobile,list/tags
EVT_00027149,CUST_00347,page_view,2023-06-09 02:00:21,SESS_009054,tablet,list
EVT_00027150,CUST_00303,purchase,2023-07-13 23:17:08,SESS_002740,desktop,app/tag
EVT_00027151,CUST_00630,search,2023-10-19 02:14:10,SESS_011049,desktop,categories
EVT_00027152,CUST_01976,add_to_cart,2023-10-02 10:01:47,SESS_006297,tablet,categories
EVT_00027153,CUST_01305,product_view,2023-03-09 17:47:57,SESS_002500,mobile,main
EVT_00027154,CUST_00703,purchase,2023-01-07 14:37:22,SESS_006881,mobile,main/list
EVT_00027155,CUST_00504,product_view,2023-02-25 17:02:43,SESS_010236,tablet,list
EVT_00027156,CUST_01887,checkout_start,2023-04-03 10:53:44,SESS_007169,tablet,wp-content/tag
EVT_00027157,CUST_01524,add_to_cart,2024-04-13 18:48:21,SESS_001041,desktop,tag/categories
EVT_00027158,CUST_00847,page_view,2023-05-02 17:33:03,SESS_008457,mobile,app
EVT_00027159,CUST_01514,purchase,2023-04-16 01:20:48,SESS_001708,tablet,categories/main/explore
EVT_00027160,CUST_01008,add_to_cart,2023-07-29 15:39:13,SESS_005994,desktop,main
EVT_00027161,CUST_00884,page_view,2024-02-12 23:19:48,SESS_002287,mobile,tag/list
EVT_00027162,CUST_00956,add_to_cart,2024-05-12 15:26:31,SESS_011812,mobile,categories/blog
EVT_00027163,CUST_01023,search,2023-07-03 17:27:57,SESS_014332,mobile,blog
EVT_00027164,CUST_00904,checkout_start,2023-08-13 04:13:24,SESS_004339,desktop,tags/search/wp-content
EVT_00027165,CUST_01491,add_to_cart,2023-10-01 16:49:09,SESS_003580,tablet,category
EVT_00027166,CUST_01421,page_view,2023-12-26 16:34:02,SESS_007990,tablet,category/app
EVT_00027167,CUST_00692,product_view,2023-03-14 00:11:00,SESS_014572,mobile,wp-content/blog/category
EVT_00027168,CUST_01454,add_to_cart,2023-06-28 15:15:30,SESS_000668,mobile,search/app/search
EVT_00027169,CUST_00757,add_to_cart,2023-03-24 13:44:12,SESS_014613,tablet,app/categories
EVT_00027170,CUST_01680,product_view,2023-11-11 05:44:33,SESS_004775,desktop,wp-content
EVT_00027171,CUST_01567,product_view,2023-04-25 16:48:40,SESS_014934,tablet,wp-content/explore
EVT_00027172,CUST_00016,add_to_cart,2023-05-13 01:58:19,SESS_013816,desktop,categories
EVT_00027173,CUST_00586,add_to_cart,2024-01-09 18:58:27,SESS_001360,mobile,tags
EVT_00027174,CUST_01526,page_view,2023-10-04 21:32:02,SESS_005761,mobile,search/explore
EVT_00027175,CUST_00100,product_view,2023-03-09 23:56:11,SESS_000227,desktop,app/list/app
EVT_00027176,CUST_00556,page_view,2023-08-14 15:33:31,SESS_005018,mobile,blog/tags/tag
EVT_00027177,CUST_01213,product_view,2023-07-13 13:18:30,SESS_010660,desktop,main
EVT_00027178,CUST_00358,page_view,2024-05-16 18:09:26,SESS_003572,tablet,app/main
EVT_00027179,CUST_00988,page_view,2024-06-25 01:20:25,SESS_005786,tablet,category/main/app
EVT_00027180,CUST_01456,page_view,2024-06-23 15:16:25,SESS_011553,mobile,explore/category/app
EVT_00027181,CUST_01378,add_to_cart,2023-07-26 09:09:53,SESS_005044,tablet,posts/categories
EVT_00027182,CUST_01637,search,2024-04-21 06:26:13,SESS_005312,tablet,posts/posts
EVT_00027183,CUST_01056,page_view,2023-11-25 07:50:43,SESS_010102,tablet,app/search/tag
EVT_00027184,CUST_01828,page_view,2023-03-31 05:38:33,SESS_002275,mobile,main
EVT_00027185,CUST_01457,product_view,2023-04-30 00:02:54,SESS_010887,tablet,category
EVT_00027186,CUST_01987,page_view,2023-08-13 21:46:54,SESS_002434,desktop,category/categories/search
EVT_00027187,CUST_01382,search,2023-08-07 17:46:38,SESS_003163,desktop,category/wp-content
EVT_00027188,CUST_00364,product_view,2024-01-19 22:08:39,SESS_004766,mobile,categories
EVT_00027189,CUST_00257,product_view,2023-10-04 08:17:06,SESS_000655,tablet,search/categories
EVT_00027190,CUST_01443,purchase,2024-04-27 14:54:41,SESS_014342,tablet,categories/main
EVT_00027191,CUST_01262,product_view,2024-04-30 13:40:09,SESS_007685,desktop,explore
EVT_00027192,CUST_00857,purchase,2023-12-16 01:20:46,SESS_003233,tablet,main
EVT_00027193,CUST_00198,add_to_cart,2023-07-26 06:32:04,SESS_000526,tablet,wp-content
EVT_00027194,CUST_00704,product_view,2023-11-18 22:47:10,SESS_013647,desktop,tags/main/blog
EVT_00027195,CUST_01750,wishlist_add,2023-12-03 11:54:57,SESS_014106,tablet,category
EVT_00027196,CUST_01501,product_view,2024-01-28 19:41:55,SESS_002064,tablet,categories/app
EVT_00027197,CUST_00940,page_view,2023-02-02 10:04:03,SESS_000687,mobile,category
EVT_00027198,CUST_00813,search,2023-08-17 02:27:03,SESS_001307,mobile,categories/tag
EVT_00027199,CUST_00679,page_view,2024-02-18 01:20:27,SESS_014102,desktop,tag/tags/posts
EVT_00027200,CUST_01233,page_view,2024-06-13 07:33:00,SESS_012876,desktop,list/blog/category
EVT_00027201,CUST_01623,add_to_cart,2023-12-14 05:42:17,SESS_003949,desktop,tags/tag/category
EVT_00027202,CUST_00371,product_view,2023-05-22 06:36:06,SESS_002935,mobile,list/posts
EVT_00027203,CUST_01926,page_view,2024-01-02 18:46:10,SESS_000744,mobile,search/tag/tags
EVT_00027204,CUST_00649,add_to_cart,2023-06-14 07:02:00,SESS_003361,tablet,wp-content
EVT_00027205,CUST_01282,purchase,2023-08-03 02:08:28,SESS_014212,desktop,category/list/list
EVT_00027206,CUST_01622,checkout_start,2023-12-03 19:39:39,SESS_001143,tablet,posts/tag/tags
EVT_00027207,CUST_01761,add_to_cart,2024-04-01 06:35:20,SESS_011250,desktop,categories/app/list
EVT_00027208,CUST_01776,add_to_cart,2023-01-21 09:01:12,SESS_012492,mobile,tag/posts
EVT_00027209,CUST_01503,add_to_cart,2023-06-21 01:49:50,SESS_001299,desktop,list
EVT_00027210,CUST_00287,product_view,2023-01-30 21:42:44,SESS_012120,tablet,tag/tags/explore
EVT_00027211,CUST_01092,search,2023-10-17 11:36:38,SESS_004231,desktop,tags
EVT_00027212,CUST_00369,checkout_start,2024-02-27 02:12:34,SESS_012788,mobile,explore/list
EVT_00027213,CUST_01373,add_to_cart,2024-06-20 17:53:11,SESS_013325,desktop,tags
EVT_00027214,CUST_01481,page_view,2023-03-17 18:21:45,SESS_000378,mobile,list/tag/list
EVT_00027215,CUST_01098,product_view,2024-01-11 20:47:02,SESS_003559,desktop,list
EVT_00027216,CUST_01640,product_view,2023-08-15 22:50:42,SESS_013580,desktop,wp-content
EVT_00027217,CUST_01405,product_view,2023-03-01 05:38:05,SESS_008168,mobile,category/main
EVT_00027218,CUST_01141,product_view,2024-04-24 01:45:30,SESS_003249,mobile,tag/app
EVT_00027219,CUST_00453,wishlist_add,2023-11-14 00:13:39,SESS_013445,tablet,explore/blog/main
EVT_00027220,CUST_01806,product_view,2024-05-12 12:16:25,SESS_005251,tablet,explore/search
EVT_00027221,CUST_00516,product_view,2024-01-02 06:23:00,SESS_013927,desktop,tag
EVT_00027222,CUST_00368,add_to_cart,2023-03-17 07:36:00,SESS_010554,desktop,wp-content
EVT_00027223,CUST_00516,product_view,2023-12-18 17:17:23,SESS_001564,mobile,posts/app
EVT_00027224,CUST_00900,product_view,2024-03-19 08:49:40,SESS_000417,tablet,main/category
EVT_00027225,CUST_00685,page_view,2023-02-24 07:42:00,SESS_011070,desktop,explore
EVT_00027226,CUST_01286,search,2023-10-15 16:52:05,SESS_014608,desktop,app/categories/wp-content
EVT_00027227,CUST_01304,page_view,2024-03-13 01:23:04,SESS_011422,mobile,main/categories
EVT_00027228,CUST_01096,add_to_cart,2024-04-11 09:00:51,SESS_008228,mobile,search/blog
EVT_00027229,CUST_01243,wishlist_add,2023-10-12 21:33:17,SESS_001391,tablet,category/category
EVT_00027230,CUST_00101,page_view,2023-08-19 03:45:12,SESS_009266,mobile,explore/categories/app
EVT_00027231,CUST_00122,page_view,2023-07-13 21:38:59,SESS_003004,tablet,explore/categories/tag
EVT_00027232,CUST_01825,search,2023-03-10 04:53:12,SESS_004490,tablet,blog/list
EVT_00027233,CUST_01158,product_view,2023-03-10 02:04:44,SESS_007344,mobile,tag/search
EVT_00027234,CUST_00956,purchase,2024-06-29 07:00:12,SESS_014714,tablet,posts
EVT_00027235,CUST_01142,product_view,2023-04-18 11:50:56,SESS_000382,mobile,search
EVT_00027236,CUST_00287,purchase,2023-10-27 11:35:37,SESS_002723,desktop,tags/main/wp-content
EVT_00027237,CUST_00252,page_view,2023-01-22 16:45:57,SESS_004171,desktop,list/tags
EVT_00027238,CUST_01598,search,2024-02-07 15:02:38,SESS_008117,tablet,wp-content/categories/category
EVT_00027239,CUST_00724,product_view,2023-05-17 09:13:25,SESS_011597,desktop,wp-content/blog
EVT_00027240,CUST_01040,add_to_cart,2023-12-08 05:29:21,SESS_014422,tablet,app/explore
EVT_00027241,CUST_00304,page_view,2024-05-27 03:20:39,SESS_012388,tablet,list/main/categories
EVT_00027242,CUST_01470,checkout_start,2023-03-14 20:55:40,SESS_004990,mobile,categories/wp-content
EVT_00027243,CUST_00650,add_to_cart,2023-07-14 16:35:38,SESS_002899,mobile,tags/categories
EVT_00027244,CUST_01495,add_to_cart,2023-05-12 09:25:52,SESS_000102,desktop,tags/tags
EVT_00027245,CUST_01464,product_view,2024-03-05 21:55:48,SESS_002840,tablet,list/wp-content
EVT_00027246,CUST_01755,checkout_start,2023-07-29 15:31:55,SESS_006696,desktop,explore
EVT_00027247,CUST_01024,page_view,2024-01-18 13:19:33,SESS_011512,desktop,explore/category/main
EVT_00027248,CUST_01621,product_view,2024-03-13 02:49:38,SESS_014281,tablet,main/posts/categories
EVT_00027249,CUST_01308,search,2024-04-19 02:22:11,SESS_000550,tablet,categories
EVT_00027250,CUST_00982,page_view,2023-07-22 00:08:26,SESS_007552,tablet,wp-content
EVT_00027251,CUST_01961,page_view,2023-11-30 05:07:12,SESS_011985,mobile,tags
EVT_00027252,CUST_01017,page_view,2023-12-20 00:59:41,SESS_005259,mobile,search/wp-content/wp-content
EVT_00027253,CUST_01226,checkout_start,2024-05-12 18:19:50,SESS_003855,desktop,blog/main/posts
EVT_00027254,CUST_00435,add_to_cart,2023-04-26 15:10:09,SESS_004299,mobile,blog/category/tag
EVT_00027255,CUST_00860,product_view,2023-06-23 06:09:22,SESS_012454,mobile,posts
EVT_00027256,CUST_01339,product_view,2024-02-10 13:57:03,SESS_004918,mobile,wp-content/categories/blog
EVT_00027257,CUST_00069,page_view,2023-06-04 07:16:36,SESS_009447,mobile,categories
EVT_00027258,CUST_00278,product_view,2024-04-13 09:49:25,SESS_001735,desktop,blog
EVT_00027259,CUST_01115,product_view,2023-09-12 08:40:26,SESS_000826,mobile,posts
EVT_00027260,CUST_01334,checkout_start,2023-01-31 23:53:44,SESS_000052,tablet,list/wp-content/explore
EVT_00027261,CUST_01925,page_view,2023-06-30 15:38:23,SESS_013098,desktop,categories
EVT_00027262,CUST_01859,product_view,2023-06-24 02:19:13,SESS_005382,desktop,categories
EVT_00027263,CUST_01959,product_view,2024-02-10 14:41:08,SESS_010368,tablet,tag/list
EVT_00027264,CUST_00539,checkout_start,2024-04-02 04:15:23,SESS_008273,tablet,posts/posts
EVT_00027265,CUST_00773,wishlist_add,2024-01-06 09:23:36,SESS_012281,tablet,categories/blog/category
EVT_00027266,CUST_01073,product_view,2024-03-18 06:54:37,SESS_009986,desktop,list
EVT_00027267,CUST_01863,product_view,2024-04-09 12:35:17,SESS_000435,tablet,category
EVT_00027268,CUST_00932,checkout_start,2023-01-11 19:05:19,SESS_004244,mobile,app/wp-content/posts
EVT_00027269,CUST_00124,purchase,2023-01-16 00:26:52,SESS_009974,desktop,wp-content/main
EVT_00027270,CUST_00295,page_view,2023-12-12 09:49:15,SESS_014511,desktop,search
EVT_00027271,CUST_00078,add_to_cart,2023-06-07 01:40:18,SESS_012050,mobile,explore/categories
EVT_00027272,CUST_00385,checkout_start,2023-12-07 15:30:06,SESS_004634,mobile,tags
EVT_00027273,CUST_00023,page_view,2023-01-20 02:53:49,SESS_012942,mobile,categories/main
EVT_00027274,CUST_00455,search,2024-06-06 07:26:56,SESS_005450,desktop,posts/category
EVT_00027275,CUST_01480,product_view,2023-08-04 04:51:13,SESS_011997,desktop,list
EVT_00027276,CUST_00443,add_to_cart,2023-03-02 18:47:25,SESS_004695,desktop,posts/search
EVT_00027277,CUST_01408,page_view,2023-07-01 15:04:13,SESS_014072,tablet,explore/tags
EVT_00027278,CUST_01719,search,2023-04-24 06:05:07,SESS_014801,mobile,app
EVT_00027279,CUST_01163,wishlist_add,2024-01-05 04:51:33,SESS_008554,tablet,posts/posts
EVT_00027280,CUST_00403,product_view,2024-02-29 15:03:10,SESS_007781,mobile,tag/search
EVT_00027281,CUST_00484,page_view,2023-08-16 02:11:00,SESS_005694,mobile,tag/search/list
EVT_00027282,CUST_00172,add_to_cart,2024-01-25 17:02:16,SESS_012111,desktop,blog/list
EVT_00027283,CUST_01309,page_view,2023-02-08 02:29:08,SESS_006001,desktop,app/tag
EVT_00027284,CUST_01905,checkout_start,2024-03-07 19:58:15,SESS_004285,desktop,categories/wp-content
EVT_00027285,CUST_01902,product_view,2024-01-15 12:38:40,SESS_005444,mobile,categories/category/tag
EVT_00027286,CUST_01703,purchase,2024-03-20 22:59:56,SESS_003039,desktop,tags
EVT_00027287,CUST_00719,page_view,2023-09-29 00:27:55,SESS_000626,mobile,categories
EVT_00027288,CUST_01084,page_view,2024-02-08 04:58:00,SESS_012790,mobile,tags/search
EVT_00027289,CUST_00936,page_view,2023-07-23 06:06:06,SESS_005903,tablet,tag
EVT_00027290,CUST_01384,search,2023-07-11 19:23:11,SESS_007500,mobile,tags
EVT_00027291,CUST_00301,checkout_start,2024-02-05 10:25:36,SESS_008729,desktop,main
EVT_00027292,CUST_01906,add_to_cart,2023-09-15 12:22:56,SESS_005927,tablet,explore
EVT_00027293,CUST_01844,checkout_start,2024-03-31 05:50:55,SESS_011108,tablet,search/blog/tags
EVT_00027294,CUST_01610,search,2023-07-31 13:54:08,SESS_001054,mobile,explore/main/tag
EVT_00027295,CUST_01795,purchase,2023-07-04 09:10:24,SESS_008827,tablet,categories
EVT_00027296,CUST_01943,page_view,2023-08-16 14:54:40,SESS_006679,tablet,app/main/main
EVT_00027297,CUST_00891,page_view,2023-04-29 05:14:56,SESS_008650,mobile,explore/categories
EVT_00027298,CUST_00810,page_view,2024-05-22 01:07:20,SESS_008127,tablet,wp-content/search/blog
EVT_00027299,CUST_01548,product_view,2023-01-30 22:34:56,SESS_014887,tablet,list/tag
EVT_00027300,CUST_00863,product_view,2023-11-05 19:48:14,SESS_005110,mobile,wp-content/main/blog
EVT_00027301,CUST_00380,product_view,2023-08-09 15:44:16,SESS_013206,mobile,search/category
EVT_00027302,CUST_01012,product_view,2023-05-25 00:06:10,SESS_001911,tablet,list/list
EVT_00027303,CUST_01276,search,2023-05-31 07:58:39,SESS_008251,tablet,tags
EVT_00027304,CUST_01601,search,2023-08-22 04:53:53,SESS_008074,tablet,posts/search/tags
EVT_00027305,CUST_01055,product_view,2024-01-10 17:01:44,SESS_004709,desktop,search/wp-content/categories
EVT_00027306,CUST_01620,page_view,2023-02-26 22:10:07,SESS_009208,tablet,posts/wp-content/category
EVT_00027307,CUST_01688,product_view,2023-03-11 16:39:06,SESS_005749,tablet,tags/posts
EVT_00027308,CUST_01062,page_view,2024-05-12 09:25:09,SESS_000774,desktop,list/wp-content/tag
EVT_00027309,CUST_01161,page_view,2023-02-08 17:00:17,SESS_006795,tablet,categories/tag
EVT_00027310,CUST_01823,add_to_cart,2024-05-11 12:01:07,SESS_013240,mobile,search/posts
EVT_00027311,CUST_01141,add_to_cart,2023-10-02 18:54:56,SESS_010870,mobile,app
EVT_00027312,CUST_00414,add_to_cart,2024-06-05 01:49:31,SESS_010732,mobile,tag/category
EVT_00027313,CUST_01996,product_view,2023-06-28 23:01:30,SESS_001594,tablet,posts
EVT_00027314,CUST_00253,product_view,2023-10-21 13:36:52,SESS_006943,desktop,blog
EVT_00027315,CUST_00634,page_view,2024-03-21 10:53:00,SESS_002786,mobile,posts/main
EVT_00027316,CUST_01572,page_view,2023-01-18 21:24:15,SESS_005915,desktop,search/main/categories
EVT_00027317,CUST_01922,checkout_start,2023-08-04 13:07:08,SESS_004612,desktop,search
EVT_00027318,CUST_00117,page_view,2023-05-12 03:58:01,SESS_006936,mobile,search
EVT_00027319,CUST_01668,add_to_cart,2024-01-16 23:06:09,SESS_013455,desktop,search/posts/explore
EVT_00027320,CUST_00438,page_view,2023-03-26 18:30:27,SESS_012664,desktop,blog/categories/search
EVT_00027321,CUST_00257,product_view,2023-09-04 17:19:18,SESS_012068,mobile,explore/explore
EVT_00027322,CUST_00220,page_view,2024-04-15 12:53:22,SESS_013074,mobile,tag
EVT_00027323,CUST_01413,page_view,2023-08-23 17:54:00,SESS_012233,desktop,tags/app/list
EVT_00027324,CUST_00530,purchase,2024-01-08 16:09:40,SESS_001236,desktop,main
EVT_00027325,CUST_00580,purchase,2024-04-11 00:02:52,SESS_007927,mobile,categories/main
EVT_00027326,CUST_01627,checkout_start,2023-07-19 15:00:49,SESS_009078,tablet,explore/blog/categories
EVT_00027327,CUST_00035,checkout_start,2023-06-14 10:43:49,SESS_011414,tablet,categories/tag
EVT_00027328,CUST_01533,page_view,2024-02-16 05:10:20,SESS_004603,desktop,search
EVT_00027329,CUST_01090,add_to_cart,2023-01-05 13:19:57,SESS_004159,tablet,categories/tag/blog
EVT_00027330,CUST_01796,page_view,2023-02-26 03:16:35,SESS_009967,mobile,posts/categories/app
EVT_00027331,CUST_01630,checkout_start,2024-04-12 11:13:20,SESS_007040,mobile,tags/main/wp-content
EVT_00027332,CUST_01889,purchase,2024-06-01 18:26:19,SESS_009054,tablet,category/main
EVT_00027333,CUST_01305,search,2023-03-29 07:44:32,SESS_011555,mobile,posts/categories
EVT_00027334,CUST_01164,add_to_cart,2023-03-04 05:33:36,SESS_008837,desktop,search/main/list
EVT_00027335,CUST_01021,product_view,2023-11-04 01:17:09,SESS_005302,tablet,wp-content/blog
EVT_00027336,CUST_01681,add_to_cart,2023-03-06 08:16:45,SESS_010836,mobile,category/main
EVT_00027337,CUST_00280,page_view,2023-11-03 06:08:26,SESS_005915,tablet,wp-content/posts
EVT_00027338,CUST_00933,purchase,2023-11-30 02:30:16,SESS_012502,tablet,tags/tag
EVT_00027339,CUST_00777,wishlist_add,2024-04-10 19:38:25,SESS_014209,mobile,explore/wp-content
EVT_00027340,CUST_00553,wishlist_add,2024-02-18 03:39:01,SESS_010533,mobile,tags/list/explore
EVT_00027341,CUST_00767,page_view,2024-04-25 23:36:40,SESS_008537,tablet,categories/categories
EVT_00027342,CUST_01728,purchase,2023-02-25 12:30:50,SESS_012407,tablet,tag
EVT_00027343,CUST_01650,checkout_start,2023-03-30 00:36:07,SESS_007739,tablet,blog/category/categories
EVT_00027344,CUST_00735,product_view,2023-04-09 04:56:47,SESS_007234,tablet,categories
EVT_00027345,CUST_01795,add_to_cart,2023-09-02 09:40:20,SESS_007655,desktop,main/categories
EVT_00027346,CUST_01943,checkout_start,2023-05-21 23:31:32,SESS_010125,desktop,posts/list/category
EVT_00027347,CUST_00248,page_view,2023-08-11 10:23:24,SESS_003948,desktop,explore
EVT_00027348,CUST_00097,add_to_cart,2024-03-23 22:26:35,SESS_007298,tablet,tag
EVT_00027349,CUST_01888,add_to_cart,2024-02-22 16:50:30,SESS_005608,desktop,tags/posts
EVT_00027350,CUST_01027,add_to_cart,2023-07-10 11:27:31,SESS_002267,mobile,posts/tags
EVT_00027351,CUST_01407,page_view,2024-04-04 12:36:42,SESS_004279,desktop,categories/main
EVT_00027352,CUST_00791,add_to_cart,2023-08-06 02:45:12,SESS_014322,desktop,main/main
EVT_00027353,CUST_01691,add_to_cart,2024-06-08 01:56:18,SESS_002745,tablet,list/blog/list
EVT_00027354,CUST_01751,product_view,2024-01-05 05:10:24,SESS_013550,mobile,wp-content/category/wp-content
EVT_00027355,CUST_01626,product_view,2023-11-13 23:35:51,SESS_005791,desktop,posts/list/explore
EVT_00027356,CUST_01591,product_view,2024-05-13 18:11:30,SESS_002539,tablet,tag
EVT_00027357,CUST_01804,page_view,2023-03-14 22:47:26,SESS_001832,tablet,tag/posts
EVT_00027358,CUST_01932,page_view,2023-06-24 06:12:19,SESS_009596,mobile,posts
EVT_00027359,CUST_00364,add_to_cart,2023-06-25 08:03:48,SESS_012393,desktop,tags/main/categories
EVT_00027360,CUST_01024,page_view,2023-04-07 17:17:06,SESS_006401,mobile,list
EVT_00027361,CUST_00870,product_view,2023-03-15 00:44:22,SESS_004953,mobile,explore/list/category
EVT_00027362,CUST_01062,checkout_start,2024-04-24 05:42:03,SESS_002932,mobile,main/search/category
EVT_00027363,CUST_01624,add_to_cart,2023-03-17 20:25:13,SESS_003815,desktop,main/posts
EVT_00027364,CUST_01461,page_view,2024-01-12 17:30:13,SESS_001679,mobile,categories/categories
EVT_00027365,CUST_01764,add_to_cart,2023-11-28 08:35:31,SESS_004891,mobile,tags/tags/tags
EVT_00027366,CUST_00526,add_to_cart,2023-06-13 12:48:15,SESS_008887,tablet,search/tags
EVT_00027367,CUST_00475,purchase,2023-05-09 05:48:44,SESS_002074,desktop,tag/app/list
EVT_00027368,CUST_01872,wishlist_add,2023-11-09 04:47:59,SESS_014751,desktop,main
EVT_00027369,CUST_00711,product_view,2023-05-02 01:01:01,SESS_013151,mobile,app/posts/posts
EVT_00027370,CUST_00467,product_view,2023-09-25 02:56:44,SESS_011234,tablet,app
EVT_00027371,CUST_01193,product_view,2023-11-20 05:48:19,SESS_006168,mobile,main/main
EVT_00027372,CUST_00644,add_to_cart,2023-07-17 07:59:12,SESS_007473,desktop,search/explore
EVT_00027373,CUST_01091,add_to_cart,2023-02-22 13:01:30,SESS_012399,desktop,wp-content/tag
EVT_00027374,CUST_00907,add_to_cart,2023-07-01 12:05:30,SESS_009670,mobile,search
EVT_00027375,CUST_01234,search,2024-05-28 14:31:49,SESS_001461,desktop,blog
EVT_00027376,CUST_01359,product_view,2024-06-20 10:39:07,SESS_009456,mobile,categories/search/posts
EVT_00027377,CUST_01399,add_to_cart,2023-07-10 10:29:18,SESS_012773,mobile,categories/search/tag
EVT_00027378,CUST_01066,product_view,2023-10-12 02:34:27,SESS_010479,desktop,category/wp-content
EVT_00027379,CUST_00130,checkout_start,2023-03-06 16:21:15,SESS_003556,mobile,tags
EVT_00027380,CUST_01845,page_view,2023-10-02 08:34:17,SESS_013083,mobile,tag/tag
EVT_00027381,CUST_00206,purchase,2023-01-10 00:22:49,SESS_004607,mobile,wp-content
EVT_00027382,CUST_01968,product_view,2023-09-16 11:11:55,SESS_004427,desktop,app/explore
EVT_00027383,CUST_01608,search,2023-10-29 03:09:25,SESS_013700,mobile,search
EVT_00027384,CUST_01942,page_view,2024-04-07 05:15:51,SESS_011899,mobile,list
EVT_00027385,CUST_00683,add_to_cart,2024-03-15 08:58:09,SESS_001125,tablet,main/explore/list
