order_id,customer_id,order_date,category,quantity,unit_price,total_amount,status,payment_method
ORD_0007245,CUST_01631,2023-05-23,Apparel,5,265.87,1329.35,completed,card
ORD_0007246,CUST_01049,2024-05-21,Books,5,200.71,1003.55,completed,upi
ORD_0007247,CUST_01599,2024-06-06,Electronics,3,449.41,1348.23,completed,wallet
ORD_0007248,CUST_00292,2024-01-06,Apparel,4,380.45,1521.8,completed,upi
ORD_0007249,CUST_01599,2024-06-20,Beauty,4,428.18,1712.72,cancelled,upi
ORD_0007250,CUST_00053,2024-05-19,Electronics,5,46.44,232.2,cancelled,netbanking
ORD_0007251,CUST_01197,2024-06-28,Books,3,476.54,1429.62,completed,upi
ORD_0007252,CUST_01770,2024-02-23,Electronics,1,448.19,448.19,completed,card
ORD_0007253,CUST_01432,2023-12-13,Sports,4,494.43,1977.72,cancelled,upi
ORD_0007254,CUST_01675,2024-02-09,Sports,2,58.93,117.86,completed,upi
ORD_0007255,CUST_01726,2024-04-25,Beauty,5,470.89,2354.45,completed,card
ORD_0007256,CUST_01653,2024-06-29,Home & Kitchen,3,245.89,737.67,completed,card
ORD_0007257,CUST_01694,2023-05-29,Home & Kitchen,4,165.63,662.52,completed,netbanking
ORD_0007258,CUST_00207,2024-06-28,Books,3,203.56,610.68,completed,netbanking
ORD_0007259,CUST_00939,2024-06-01,Apparel,1,412.86,412.86,completed,wallet
ORD_0007260,CUST_00037,2024-05-24,Electronics,5,347.48,1737.4,completed,upi
ORD_0007261,CUST_01568,2024-02-28,Beauty,5,217.14,1085.7,completed,upi
ORD_0007262,CUST_01647,2024-04-26,Home & Kitchen,2,187.14,374.28,completed,wallet
ORD_0007263,CUST_00863,2023-07-17,Beauty,3,23.85,71.55,returned,upi
ORD_0007264,CUST_00385,2024-01-24,Sports,5,401.06,2005.3,completed,card
ORD_0007265,CUST_01722,2024-02-14,Books,4,42.12,168.48,completed,upi
ORD_0007266,CUST_01540,2023-03-19,Apparel,3,110.03,330.09,completed,wallet
ORD_0007267,CUST_01107,2024-05-01,Electronics,2,74.07,148.14,completed,card
ORD_0007268,CUST_00133,2024-01-16,Sports,2,451.49,902.98,completed,upi
ORD_0007269,CUST_00020,2023-04-29,Apparel,3,13.6,40.8,completed,wallet
ORD_0007270,CUST_00706,2024-02-01,Electronics,5,334.07,1670.35,completed,netbanking
ORD_0007271,CUST_00087,2024-04-07,Electronics,4,173.08,692.32,completed,netbanking
ORD_0007272,CUST_00922,2024-06-28,Sports,1,339.55,339.55,completed,netbanking
ORD_0007273,CUST_01251,2023-09-20,Books,2,344.27,688.54,completed,card
ORD_0007274,CUST_00556,2024-05-16,Electronics,2,203.51,407.02,completed,card
ORD_0007275,CUST_01058,2024-05-09,Home & Kitchen,5,215.78,1078.9,completed,upi
ORD_0007276,CUST_00780,2023-11-09,Books,4,297.5,1190.0,completed,upi
ORD_0007277,CUST_00797,2024-04-30,Books,4,443.87,1775.48,returned,wallet
ORD_0007278,CUST_00652,2023-08-21,Beauty,5,211.4,1057.0,completed,netbanking
ORD_0007279,CUST_01912,2024-05-15,Sports,2,347.57,695.14,completed,netbanking
ORD_0007280,CUST_01449,2024-06-19,Electronics,5,276.64,1383.2,completed,netbanking
ORD_0007281,CUST_00198,2024-05-16,Apparel,2,136.32,272.64,completed,wallet
ORD_0007282,CUST_00073,2024-05-20,Books,1,398.36,398.36,completed,netbanking
ORD_0007283,CUST_00084,2024-04-23,Home & Kitchen,4,89.88,359.52,returned,card
ORD_0007284,CUST_01114,2024-04-05,Books,5,271.09,1355.45,completed,netbanking
ORD_0007285,CUST_01770,2023-12-19,Sports,1,120.6,120.6,completed,upi
ORD_0007286,CUST_01077,2024-06-25,Home & Kitchen,1,224.73,224.73,returned,card
ORD_0007287,CUST_00612,2024-05-17,Home & Kitchen,1,59.59,59.59,returned,netbanking
ORD_0007288,CUST_00434,2024-01-30,Electronics,2,277.45,554.9,cancelled,netbanking
ORD_0007289,CUST_00035,2024-05-14,Books,4,96.67,386.68,completed,upi
ORD_0007290,CUST_01630,2024-03-04,Apparel,4,464.21,1856.84,completed,upi
ORD_0007291,CUST_00987,2023-11-09,Beauty,2,33.23,66.46,completed,upi
ORD_0007292,CUST_00627,2023-12-09,Beauty,3,161.83,485.49,completed,upi
ORD_0007293,CUST_01975,2024-04-14,Beauty,2,419.19,838.38,cancelled,card
ORD_0007294,CUST_01773,2024-06-24,Sports,3,154.99,464.97,completed,wallet
ORD_0007295,CUST_00209,2024-05-21,Beauty,4,403.06,1612.24,completed,wallet
ORD_0007296,CUST_01160,2023-09-01,Beauty,5,313.98,1569.9,returned,netbanking
ORD_0007297,CUST_00813,2024-01-19,Electronics,4,43.38,173.52,completed,netbanking
ORD_0007298,CUST_00242,2023-09-07,Home & Kitchen,1,115.53,115.53,completed,upi
ORD_0007299,CUST_00653,2024-01-19,Electronics,4,75.16,300.64,cancelled,card
ORD_0007300,CUST_00292,2024-06-23,Sports,1,179.75,179.75,cancelled,netbanking
ORD_0007301,CUST_00766,2023-12-25,Home & Kitchen,1,404.02,404.02,completed,card
ORD_0007302,CUST_00706,2024-05-02,Electronics,4,343.15,1372.6,cancelled,netbanking
ORD_0007303,CUST_01490,2024-05-03,Books,2,253.46,506.92,completed,upi
ORD_0007304,CUST_00045,2024-05-23,Sports,1,230.98,230.98,completed,upi
ORD_0007305,CUST_01156,2024-05-03,Electronics,3,104.99,314.97,completed,upi
ORD_0007306,CUST_01315,2024-01-16,Electronics,4,354.17,1416.68,cancelled,wallet
ORD_0007307,CUST_00379,2024-03-04,Beauty,2,84.79,169.58,completed,upi
ORD_0007308,CUST_01702,2023-11-13,Books,2,327.54,655.08,returned,wallet
ORD_0007309,CUST_01007,2024-06-08,Books,5,462.75,2313.75,completed,netbanking
ORD_0007310,CUST_00419,2024-02-19,Home & Kitchen,3,67.2,201.6,completed,upi
ORD_0007311,CUST_00858,2024-06-07,Sports,5,259.05,1295.25,completed,wallet
ORD_0007312,CUST_00904,2024-02-01,Home & Kitchen,4,435.42,1741.68,completed,netbanking
ORD_0007313,CUST_01085,2024-02-12,Books,4,279.07,1116.28,returned,netbanking
ORD_0007314,CUST_00180,2024-06-20,Books,2,145.74,291.48,completed,netbanking
ORD_0007315,CUST_00791,2024-03-23,Sports,2,425.25,850.5,completed,netbanking
ORD_0007316,CUST_00187,2023-11-16,Beauty,3,80.74,242.22,completed,upi
ORD_0007317,CUST_00669,2023-05-29,Books,1,279.87,279.87,completed,upi
ORD_0007318,CUST_00532,2024-03-10,Sports,1,144.12,144.12,returned,wallet
ORD_0007319,CUST_00904,2024-01-09,Apparel,4,470.96,1883.84,completed,card
ORD_0007320,CUST_01954,2024-02-27,Sports,2,42.97,85.94,completed,upi
ORD_0007321,CUST_01019,2024-04-26,Electronics,5,474.98,2374.9,returned,wallet
ORD_0007322,CUST_00898,2024-06-14,Apparel,3,367.9,1103.7,cancelled,netbanking
ORD_0007323,CUST_01406,2024-05-06,Home & Kitchen,1,335.68,335.68,completed,netbanking
ORD_0007324,CUST_00827,2023-08-15,Books,2,413.22,826.44,completed,wallet
ORD_0007325,CUST_00677,2023-05-22,Home & Kitchen,5,363.39,1816.95,completed,netbanking
ORD_0007326,CUST_00477,2023-04-14,Electronics,2,41.19,82.38,completed,upi
ORD_0007327,CUST_01459,2024-05-24,Sports,2,318.02,636.04,completed,wallet
ORD_0007328,CUST_01277,2023-11-13,Beauty,5,376.87,1884.35,completed,wallet
ORD_0007329,CUST_00645,2023-07-09,Books,3,223.97,671.91,returned,card
ORD_0007330,CUST_01013,2024-02-15,Sports,3,287.66,862.98,completed,card
ORD_0007331,CUST_00220,2024-06-22,Apparel,3,191.09,573.27,completed,netbanking
ORD_0007332,CUST_00160,2024-01-10,Home & Kitchen,3,497.49,1492.47,completed,netbanking
ORD_0007333,CUST_01472,2024-04-03,Apparel,5,231.64,1158.2,returned,card
ORD_0007334,CUST_00777,2024-03-20,Apparel,2,78.38,156.76,completed,wallet
ORD_0007335,CUST_01468,2024-01-24,Electronics,1,115.0,115.0,completed,card
ORD_0007336,CUST_00294,2024-05-19,Electronics,3,304.36,913.08,completed,netbanking
ORD_0007337,CUST_00907,2024-06-29,Home & Kitchen,3,409.61,1228.83,completed,wallet
ORD_0007338,CUST_00506,2023-10-10,Apparel,2,83.33,166.66,completed,card
ORD_0007339,CUST_00386,2024-04-06,Beauty,1,279.39,279.39,completed,wallet
ORD_0007340,CUST_01189,2024-03-26,Home & Kitchen,5,263.58,1317.9,completed,card
ORD_0007341,CUST_01074,2023-09-08,Books,4,304.2,1216.8,completed,wallet
ORD_0007342,CUST_01828,2024-01-01,Home & Kitchen,5,143.7,718.5,completed,wallet
ORD_0007343,CUST_00220,2024-04-18,Beauty,2,238.45,476.9,completed,netbanking
ORD_0007344,CUST_00804,2024-04-21,Sports,5,145.53,727.65,completed,card
ORD_0007345,CUST_01233,2024-01-21,Electronics,4,205.61,822.44,completed,wallet
ORD_0007346,CUST_01075,2024-02-19,Apparel,1,410.01,410.01,cancelled,wallet
ORD_0007347,CUST_00596,2024-02-10,Sports,3,255.99,767.97,cancelled,wallet
ORD_0007348,CUST_00364,2024-05-06,Books,3,381.97,1145.91,returned,upi
ORD_0007349,CUST_00169,2023-08-18,Apparel,5,345.31,1726.55,completed,card
ORD_0007350,CUST_01187,2023-10-18,Apparel,4,159.79,639.16,completed,card
ORD_0007351,CUST_01207,2024-04-10,Apparel,1,345.85,345.85,completed,upi
ORD_0007352,CUST_01962,2024-03-26,Apparel,3,331.34,994.02,completed,netbanking
ORD_0007353,CUST_00161,2024-01-12,Electronics,4,259.71,1038.84,completed,card
ORD_0007354,CUST_01465,2024-01-24,Apparel,3,90.92,272.76,completed,card
ORD_0007355,CUST_01570,2024-05-19,Home & Kitchen,4,254.09,1016.36,completed,card
ORD_0007356,CUST_01538,2023-05-25,Beauty,2,96.18,192.36,completed,wallet
ORD_0007357,CUST_00496,2023-11-27,Home & Kitchen,4,259.63,1038.52,completed,wallet
ORD_0007358,CUST_00958,2024-02-20,Home & Kitchen,5,161.68,808.4,cancelled,upi
ORD_0007359,CUST_00159,2024-03-25,Apparel,2,78.75,157.5,completed,netbanking
ORD_0007360,CUST_01661,2024-02-22,Books,2,228.82,457.64,cancelled,wallet
ORD_0007361,CUST_00484,2024-06-07,Sports,3,278.5,835.5,completed,wallet
ORD_0007362,CUST_01814,2024-06-01,Sports,3,383.4,1150.2,cancelled,wallet
ORD_0007363,CUST_01118,2023-10-18,Electronics,2,142.99,285.98,returned,card
ORD_0007364,CUST_00306,2023-11-03,Sports,3,471.6,1414.8,completed,upi
ORD_0007365,CUST_01507,2024-05-27,Electronics,2,347.76,695.52,completed,card
ORD_0007366,CUST_00548,2023-08-12,Home & Kitchen,2,462.33,924.66,completed,wallet
ORD_0007367,CUST_00923,2023-07-15,Sports,4,254.12,1016.48,completed,upi
ORD_0007368,CUST_01724,2023-09-05,Home & Kitchen,3,449.84,1349.52,completed,wallet
ORD_0007369,CUST_00668,2024-06-14,Electronics,5,482.24,2411.2,completed,card
ORD_0007370,CUST_00766,2024-05-25,Books,4,402.19,1608.76,completed,card
ORD_0007371,CUST_00268,2023-11-12,Home & Kitchen,2,199.72,399.44,completed,wallet
ORD_0007372,CUST_01815,2024-02-10,Books,5,473.4,2367.0,completed,netbanking
ORD_0007373,CUST_01052,2023-09-29,Sports,1,405.64,405.64,completed,netbanking
ORD_0007374,CUST_01137,2024-06-27,Books,3,256.67,770.01,completed,upi
ORD_0007375,CUST_01396,2024-06-12,Apparel,4,181.48,725.92,completed,card
ORD_0007376,CUST_01241,2023-10-10,Electronics,4,159.78,639.12,completed,upi
ORD_0007377,CUST_00482,2024-03-02,Sports,4,408.9,1635.6,cancelled,card
ORD_0007378,CUST_01001,2023-08-03,Beauty,4,488.16,1952.64,returned,netbanking
ORD_0007379,CUST_01166,2024-03-02,Sports,1,195.58,195.58,returned,card
ORD_0007380,CUST_01492,2024-05-14,Beauty,5,412.61,2063.05,completed,netbanking
ORD_0007381,CUST_00452,2023-10-05,Apparel,3,212.87,638.61,completed,card
ORD_0007382,CUST_00353,2023-11-10,Sports,1,432.39,432.39,completed,card
ORD_0007383,CUST_01968,2024-04-12,Apparel,1,273.41,273.41,completed,card
ORD_0007384,CUST_00736,2024-02-17,Electronics,2,377.39,754.78,completed,upi
ORD_0007385,CUST_01180,2024-03-22,Electronics,4,493.08,1972.32,completed,card
ORD_0007386,CUST_00597,2024-05-12,Books,4,44.72,178.88,completed,card
ORD_0007387,CUST_01771,2024-06-12,Sports,3,240.37,721.11,completed,wallet
ORD_0007388,CUST_01689,2024-04-21,Electronics,5,310.78,1553.9,completed,wallet
ORD_0007389,CUST_00393,2024-05-03,Books,1,397.36,397.36,completed,wallet
ORD_0007390,CUST_01055,2024-06-12,Beauty,5,188.87,944.35,completed,card
ORD_0007391,CUST_00375,2024-06-04,Electronics,2,69.34,138.68,completed,netbanking
ORD_0007392,CUST_00109,2023-10-08,Home & Kitchen,3,450.85,1352.55,completed,upi
ORD_0007393,CUST_00260,2024-04-10,Electronics,4,394.44,1577.76,cancelled,netbanking
ORD_0007394,CUST_00317,2023-11-16,Books,1,333.9,333.9,completed,netbanking
ORD_0007395,CUST_01594,2023-10-30,Books,4,449.68,1798.72,completed,wallet
ORD_0007396,CUST_00957,2024-06-16,Electronics,3,211.74,635.22,completed,netbanking
ORD_0007397,CUST_00018,2024-03-19,Electronics,1,467.92,467.92,returned,card
ORD_0007398,CUST_00434,2024-04-20,Books,4,138.91,555.64,completed,wallet
ORD_0007399,CUST_01499,2023-11-26,Apparel,1,381.37,381.37,completed,upi
ORD_0007400,CUST_00391,2023-09-20,Beauty,2,169.3,338.6,cancelled,upi
ORD_0007401,CUST_00458,2024-04-12,Apparel,4,392.38,1569.52,completed,upi
ORD_0007402,CUST_01784,2024-04-19,Electronics,2,141.59,283.18,completed,netbanking
ORD_0007403,CUST_00243,2023-12-13,Books,4,208.38,833.52,completed,wallet
ORD_0007404,CUST_01669,2024-01-19,Beauty,1,30.72,30.72,completed,card
ORD_0007405,CUST_01817,2023-10-20,Electronics,5,52.27,261.35,completed,wallet
ORD_0007406,CUST_00334,2024-05-06,Apparel,3,254.78,764.34,completed,upi
ORD_0007407,CUST_01961,2024-02-14,Electronics,5,335.7,1678.5,completed,upi
ORD_0007408,CUST_00809,2024-03-24,Home & Kitchen,2,52.23,104.46,cancelled,netbanking
ORD_0007409,CUST_01298,2023-12-02,Electronics,5,33.43,167.15,completed,netbanking
ORD_0007410,CUST_01021,2024-05-27,Beauty,4,170.95,683.8,completed,upi
ORD_0007411,CUST_01507,2024-06-07,Apparel,5,76.54,382.7,completed,netbanking
ORD_0007412,CUST_00563,2024-01-25,Beauty,4,272.63,1090.52,completed,card
ORD_0007413,CUST_01368,2023-07-13,Sports,5,52.93,264.65,completed,netbanking
ORD_0007414,CUST_01747,2024-05-01,Apparel,5,471.08,2355.4,completed,upi
ORD_0007415,CUST_01948,2023-12-04,Books,3,495.49,1486.47,completed,wallet
ORD_0007416,CUST_01765,2024-06-08,Books,4,132.3,529.2,completed,card
ORD_0007417,CUST_00097,2024-06-04,Electronics,3,104.36,313.08,completed,wallet
ORD_0007418,CUST_00170,2023-09-28,Electronics,4,293.02,1172.08,completed,upi
ORD_0007419,CUST_01799,2024-03-13,Books,2,327.16,654.32,completed,wallet
ORD_0007420,CUST_01740,2024-06-13,Sports,5,306.67,1533.35,completed,wallet
ORD_0007421,CUST_01424,2023-09-23,Books,3,66.75,200.25,completed,wallet
ORD_0007422,CUST_00022,2024-01-22,Electronics,4,207.42,829.68,completed,upi
ORD_0007423,CUST_01128,2024-02-01,Beauty,2,433.13,866.26,completed,wallet
ORD_0007424,CUST_00642,2024-06-18,Home & Kitchen,4,159.06,636.24,completed,upi
ORD_0007425,CUST_00046,2024-06-22,Apparel,4,167.66,670.64,completed,upi
ORD_0007426,CUST_00232,2024-05-21,Apparel,5,433.77,2168.85,completed,wallet
ORD_0007427,CUST_01186,2023-12-24,Electronics,5,346.15,1730.75,completed,netbanking
ORD_0007428,CUST_01325,2024-04-02,Home & Kitchen,5,221.66,1108.3,returned,netbanking
ORD_0007429,CUST_01636,2024-05-27,Beauty,4,468.77,1875.08,completed,upi
ORD_0007430,CUST_00059,2024-05-01,Sports,5,446.51,2232.55,completed,netbanking
ORD_0007431,CUST_01585,2024-01-30,Electronics,5,389.15,1945.75,completed,netbanking
ORD_0007432,CUST_01096,2024-06-28,Home & Kitchen,5,390.77,1953.85,completed,upi
ORD_0007433,CUST_00521,2023-09-19,Electronics,5,57.46,287.3,completed,netbanking
ORD_0007434,CUST_01727,2023-10-18,Sports,3,490.69,1472.07,completed,card
ORD_0007435,CUST_01831,2024-06-24,Apparel,2,225.91,451.82,cancelled,wallet
ORD_0007436,CUST_01037,2024-05-05,Sports,3,33.06,99.18,returned,upi
ORD_0007437,CUST_00282,2024-03-07,Electronics,1,470.03,470.03,completed,wallet
ORD_0007438,CUST_00177,2024-06-05,Electronics,4,336.07,1344.28,completed,netbanking
ORD_0007439,CUST_00090,2023-08-20,Books,1,482.48,482.48,returned,wallet
ORD_0007440,CUST_00136,2024-05-16,Home & Kitchen,3,166.47,499.41,completed,card
ORD_0007441,CUST_01029,2023-11-02,Electronics,5,12.82,64.1,completed,card
ORD_0007442,CUST_01796,2024-03-23,Beauty,2,127.0,254.0,completed,card
ORD_0007443,CUST_00566,2024-06-19,Electronics,5,19.02,95.1,completed,upi
ORD_0007444,CUST_01710,2024-06-05,Home & Kitchen,5,89.21,446.05,completed,card
ORD_0007445,CUST_01189,2024-02-12,Apparel,4,386.24,1544.96,completed,upi
ORD_0007446,CUST_01322,2024-01-24,Home & Kitchen,4,475.77,1903.08,completed,netbanking
ORD_0007447,CUST_00874,2024-03-30,Home & Kitchen,5,445.84,2229.2,returned,upi
ORD_0007448,CUST_00423,2024-06-18,Sports,4,472.56,1890.24,completed,netbanking
ORD_0007449,CUST_00999,2023-12-27,Sports,5,61.08,305.4,completed,card
ORD_0007450,CUST_01236,2023-09-04,Sports,5,379.39,1896.95,completed,upi
ORD_0007451,CUST_01932,2023-09-08,Electronics,4,180.29,721.16,completed,wallet
ORD_0007452,CUST_01113,2023-06-08,Books,2,194.72,389.44,completed,card
ORD_0007453,CUST_00789,2024-04-28,Apparel,5,423.51,2117.55,completed,wallet
ORD_0007454,CUST_01781,2024-05-22,Sports,1,340.77,340.77,returned,wallet
ORD_0007455,CUST_01426,2024-01-15,Home & Kitchen,3,233.41,700.23,cancelled,wallet
ORD_0007456,CUST_00761,2024-04-25,Home & Kitchen,4,226.72,906.88,completed,wallet
ORD_0007457,CUST_01005,2024-04-19,Beauty,4,114.82,459.28,completed,card
ORD_0007458,CUST_00081,2024-06-16,Beauty,4,165.86,663.44,returned,upi
ORD_0007459,CUST_00394,2023-10-02,Apparel,4,125.14,500.56,completed,netbanking
ORD_0007460,CUST_00958,2024-05-30,Beauty,3,348.68,1046.04,completed,wallet
ORD_0007461,CUST_01022,2024-06-24,Home & Kitchen,5,208.12,1040.6,completed,wallet
ORD_0007462,CUST_00504,2024-06-07,Home & Kitchen,5,453.3,2266.5,completed,wallet
ORD_0007463,CUST_00007,2024-03-10,Books,2,49.86,99.72,cancelled,upi
ORD_0007464,CUST_00278,2023-08-25,Beauty,2,116.74,233.48,completed,wallet
ORD_0007465,CUST_01394,2024-06-29,Beauty,5,92.04,460.2,completed,card
ORD_0007466,CUST_00337,2023-07-27,Home & Kitchen,5,331.7,1658.5,completed,wallet
ORD_0007467,CUST_00816,2024-06-27,Sports,2,37.02,74.04,completed,wallet
ORD_0007468,CUST_01668,2023-02-22,Sports,4,303.23,1212.92,completed,card
ORD_0007469,CUST_00855,2023-11-21,Beauty,2,345.63,691.26,completed,netbanking
ORD_0007470,CUST_00461,2024-04-04,Electronics,3,153.86,461.58,completed,wallet
ORD_0007471,CUST_00636,2024-02-13,Home & Kitchen,1,322.69,322.69,completed,wallet
ORD_0007472,CUST_01000,2023-11-08,Apparel,1,354.59,354.59,completed,netbanking
ORD_0007473,CUST_01698,2024-02-07,Books,2,135.48,270.96,completed,card
ORD_0007474,CUST_01987,2024-06-17,Apparel,3,61.13,183.39,completed,wallet
ORD_0007475,CUST_01975,2023-12-17,Sports,2,140.33,280.66,completed,upi
ORD_0007476,CUST_01147,2024-06-24,Beauty,4,37.83,151.32,completed,card
ORD_0007477,CUST_00763,2024-03-20,Electronics,4,229.91,919.64,completed,card
ORD_0007478,CUST_01047,2024-05-31,Electronics,1,237.73,237.73,completed,netbanking
ORD_0007479,CUST_01466,2024-06-14,Electronics,5,87.75,438.75,completed,card
ORD_0007480,CUST_01864,2024-02-21,Beauty,5,279.65,1398.25,cancelled,upi
ORD_0007481,CUST_00354,2023-11-27,Sports,2,61.26,122.52,completed,wallet
ORD_0007482,CUST_00067,2024-06-14,Home & Kitchen,1,103.48,103.48,completed,card
ORD_0007483,CUST_00971,2024-04-13,Books,3,54.04,162.12,returned,netbanking
ORD_0007484,CUST_01867,2023-11-09,Home & Kitchen,3,209.77,629.31,completed,netbanking
ORD_0007485,CUST_00176,2023-10-06,Home & Kitchen,2,431.09,862.18,completed,card
ORD_0007486,CUST_00850,2024-05-24,Beauty,5,52.68,263.4,completed,upi
ORD_0007487,CUST_00049,2024-04-02,Sports,4,107.9,431.6,completed,netbanking
ORD_0007488,CUST_01043,2024-03-06,Books,3,19.34,58.02,cancelled,netbanking
ORD_0007489,CUST_00428,2023-12-05,Home & Kitchen,2,450.65,901.3,returned,card
ORD_0007490,CUST_00132,2024-04-01,Books,4,189.28,757.12,completed,card
ORD_0007491,CUST_01653,2024-06-24,Beauty,4,310.52,1242.08,completed,wallet
ORD_0007492,CUST_00995,2024-02-16,Apparel,1,412.9,412.9,completed,netbanking
ORD_0007493,CUST_01632,2024-04-26,Home & Kitchen,2,144.27,288.54,completed,wallet
ORD_0007494,CUST_00563,2024-05-31,Home & Kitchen,1,345.68,345.68,completed,card
ORD_0007495,CUST_01169,2024-04-09,Home & Kitchen,3,106.19,318.57,completed,card
ORD_0007496,CUST_01707,2024-06-10,Books,3,29.24,87.72,cancelled,upi
ORD_0007497,CUST_01231,2024-05-26,Books,3,322.11,966.33,completed,upi
ORD_0007498,CUST_00297,2024-06-10,Home & Kitchen,1,34.08,34.08,completed,card
ORD_0007499,CUST_01773,2024-06-04,Home & Kitchen,4,385.29,1541.16,cancelled,upi
ORD_0007500,CUST_01979,2023-12-24,Beauty,4,358.54,1434.16,completed,card
ORD_0007501,CUST_01180,2024-01-04,Sports,1,187.55,187.55,completed,wallet
ORD_0007502,CUST_01759,2023-09-14,Beauty,2,287.6,575.2,cancelled,upi
ORD_0007503,CUST_01676,2024-02-05,Apparel,2,165.73,331.46,completed,wallet
ORD_0007504,CUST_00740,2024-06-17,Beauty,1,64.44,64.44,returned,upi
ORD_0007505,CUST_01451,2023-09-26,Apparel,5,374.19,1870.95,completed,upi
ORD_0007506,CUST_00006,2023-10-02,Apparel,4,94.85,379.4,completed,card
ORD_0007507,CUST_01050,2023-09-16,Home & Kitchen,5,93.27,466.35,completed,wallet
ORD_0007508,CUST_01169,2024-04-16,Electronics,4,230.56,922.24,completed,wallet
ORD_0007509,CUST_00017,2024-03-11,Electronics,5,406.76,2033.8,completed,upi
ORD_0007510,CUST_00486,2024-02-16,Apparel,3,286.84,860.52,completed,netbanking
ORD_0007511,CUST_00423,2024-01-08,Books,3,131.14,393.42,completed,wallet
ORD_0007512,CUST_01474,2023-09-12,Beauty,3,490.98,1472.94,returned,card
ORD_0007513,CUST_01580,2023-12-17,Electronics,1,291.5,291.5,completed,wallet
ORD_0007514,CUST_01363,2024-04-04,Books,1,380.45,380.45,completed,upi
ORD_0007515,CUST_00159,2024-06-25,Books,2,152.2,304.4,completed,card
ORD_0007516,CUST_00820,2024-01-29,Books,4,73.77,295.08,completed,wallet
ORD_0007517,CUST_01748,2024-05-22,Beauty,3,325.48,976.44,cancelled,wallet
ORD_0007518,CUST_01799,2024-01-12,Apparel,2,485.76,971.52,completed,upi
ORD_0007519,CUST_01962,2024-04-07,Books,3,87.76,263.28,completed,upi
ORD_0007520,CUST_00805,2024-04-11,Home & Kitchen,1,87.68,87.68,completed,netbanking
ORD_0007521,CUST_00280,2024-05-06,Sports,4,471.28,1885.12,completed,netbanking
ORD_0007522,CUST_01252,2023-06-25,Home & Kitchen,3,136.49,409.47,completed,wallet
ORD_0007523,CUST_00869,2024-02-03,Electronics,2,143.8,287.6,completed,wallet
ORD_0007524,CUST_01201,2024-06-16,Home & Kitchen,1,199.48,199.48,completed,netbanking
ORD_0007525,CUST_00445,2024-01-26,Apparel,5,130.88,654.4,completed,netbanking
ORD_0007526,CUST_01358,2024-06-15,Home & Kitchen,2,146.09,292.18,completed,netbanking
ORD_0007527,CUST_00654,2023-05-01,Sports,5,329.52,1647.6,completed,netbanking
ORD_0007528,CUST_01889,2024-01-28,Sports,4,76.77,307.08,completed,netbanking
ORD_0007529,CUST_01370,2024-05-18,Books,1,456.68,456.68,completed,card
ORD_0007530,CUST_00213,2024-05-13,Apparel,4,470.03,1880.12,completed,upi
ORD_0007531,CUST_01351,2024-06-20,Home & Kitchen,4,494.54,1978.16,completed,netbanking
ORD_0007532,CUST_01123,2024-06-05,Home & Kitchen,2,148.05,296.1,completed,upi
ORD_0007533,CUST_00880,2023-05-07,Sports,3,94.22,282.66,returned,upi
ORD_0007534,CUST_00012,2024-02-25,Beauty,4,279.27,1117.08,completed,card
ORD_0007535,CUST_01042,2024-01-12,Beauty,1,365.03,365.03,completed,card
ORD_0007536,CUST_01217,2024-06-27,Apparel,5,449.83,2249.15,cancelled,upi
ORD_0007537,CUST_00730,2023-09-17,Beauty,1,11.91,11.91,returned,netbanking
ORD_0007538,CUST_01572,2023-08-14,Beauty,2,321.24,642.48,completed,card
ORD_0007539,CUST_00434,2023-07-19,Sports,2,250.04,500.08,completed,card
ORD_0007540,CUST_00344,2024-02-27,Beauty,1,21.14,21.14,returned,upi
ORD_0007541,CUST_00982,2024-05-19,Apparel,5,462.99,2314.95,returned,wallet
ORD_0007542,CUST_01172,2024-06-18,Sports,5,415.83,2079.15,completed,netbanking
ORD_0007543,CUST_01902,2024-05-03,Electronics,2,221.28,442.56,completed,upi
ORD_0007544,CUST_00614,2024-06-18,Beauty,5,12.17,60.85,completed,card
ORD_0007545,CUST_00026,2024-04-07,Electronics,4,388.37,1553.48,completed,netbanking
ORD_0007546,CUST_00101,2024-06-21,Apparel,4,275.62,1102.48,completed,card
ORD_0007547,CUST_01037,2024-06-03,Home & Kitchen,5,400.13,2000.65,returned,upi
ORD_0007548,CUST_01957,2024-03-09,Electronics,1,275.25,275.25,cancelled,card
ORD_0007549,CUST_01599,2024-06-02,Sports,2,326.59,653.18,completed,wallet
ORD_0007550,CUST_01971,2023-03-03,Sports,1,482.21,482.21,completed,wallet
ORD_0007551,CUST_01980,2024-06-02,Electronics,3,293.14,879.42,completed,wallet
ORD_0007552,CUST_00226,2023-12-22,Apparel,5,450.04,2250.2,completed,wallet
ORD_0007553,CUST_00509,2024-06-08,Sports,2,351.47,702.94,completed,card
ORD_0007554,CUST_01546,2023-11-23,Sports,2,164.87,329.74,completed,netbanking
ORD_0007555,CUST_01068,2024-04-06,Apparel,2,141.84,283.68,completed,wallet
ORD_0007556,CUST_01108,2024-05-24,Home & Kitchen,4,46.45,185.8,cancelled,upi
ORD_0007557,CUST_01658,2024-06-13,Home & Kitchen,5,348.03,1740.15,completed,netbanking
ORD_0007558,CUST_01645,2024-05-16,Home & Kitchen,1,395.93,395.93,completed,wallet
ORD_0007559,CUST_00106,2024-02-05,Sports,4,492.58,1970.32,returned,card
